The Sticky Fingers of Time;A 1950s author (Terumi Matthews) is transported to 1990s Brooklyn, where she meets a woman (Nicole Zaray) who reads about her life.;90;1997-06-06;/4mSQvRqV9xgkFEbmVc3eMhIPOd3.jpg
The Story of Sin;A beautiful Polish girl whose lover has gone to Rome to seek a divorce from his previous wife travels around Europe in search of him and suffers a variety of tragic adventures as the men around her try to fit her into their own selfish schemes.;130;1975-06-03;/yvARyRLrfYad5vaG0HRYe0xgRF2.jpg
The Substitute;6th Grade gets a new substitute teacher. She wants to train the class for an international competition in Paris. But something isn't right. How is she able read kids' minds? Why is she so mean? And how does she manage to convince everyone's parents she is so great when the whole class knows she is really an alien?;93;2007-03-13;/hJWs1jKsYSvRPhm3fZSaiN9anwc.jpg
The Suicide Shop;A city where suicide is the only growing business. A shop where you can get everything to cater this urge. In the hand of one family for centuries.. till they get a happy baby. And he has to power to make all around him happy as well.;80;2012-09-26;/zdDNU1tWf4T91en6W3YvF8XvJVa.jpg
The Tailor of Panama;A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.;109;2001-02-11;/crJTnaCvzw3gCCqNSzEK6yerzJU.jpg
The Thief;1952 black and white Cold War spy film, entirely without dialog;85;1952-10-15;/p3CDP89yjpFw927t6Ik7lX9Bdq5.jpg
The Three Stooges;A biography of the Three Stooges, in which their careers and rise to fame is shown throughout the eyes of their leader, Moe.;88;2000-04-24;/dnv8w7jTZp2uZuoCc16U9nN9waz.jpg
The Tic Code;A 10 year old gifted boy wants to be a jazz pianist much to the chagrin of his more classical oriented piano instructor. With his mother's help, he is an underage regular at a local nightspot, where he is teamed up with a sax superstar. Both come to learn that each suffers from Tourette's Syndrome (thus the film title). The older man has developed mannerisms to cover up his own fallibilities and resents the boy and his mother's acceptance of the disease.;91;2000-06-01;/8R03pVm4ECjvITfZ7JKyvFIM49r.jpg
The Ticket;A blind man who regains his vision finds himself becoming metaphorically blinded by his obsession for the superficial.;97;2017-04-07;/uyaUbLVoxgJMw3JSGljyOGYpXtz.jpg
The Toast of New York;A 19th century con artist rises from medicine shows to Wall Street.;109;1937-07-30;/1dYW3AsTGbszAlgsPTyZH8LDlGd.jpg
The Twonky;A college professor, left alone by his wife for the weekend, discovers his new TV set is not only alive, but determined to take control of his entire life.;84;1953-01-01;/oxcmveJH5hMNbjhMhT2KbEAfGxt.jpg
The Underworld Story;A blacklisted reporter brings his shady ways to a small-town newspaper after being fired from a big city daily.;91;1950-07-26;/5QREiuetiw5LIzyQGxEs4wspb8W.jpg
The Uninvited;A brother and sister move into an old seaside house they find abandoned for many years on the English coast. Their original enchantment with the house diminishes as they hear stories of the previous owners and meet their daughter (now a young woman) who now lives as a neighbor with her grandfather. Also heard are unexplained sounds during the night. It becomes obvious that the house is haunted.;99;1944-02-18;/ymPV2ToQUfeo3MxRjHz5kkCIuJA.jpg
The Unspeakable Act;17-year-old Jackie is in distress as her older brother Matthew gets his first girlfriend and prepares for college. Though Matthew does not share her incestuous desire, Jackie fights the intrusion of reality on her idyllic childhood world;91;2012-04-19;/o5zndvKCfSPlhipxdWiXskbFOKf.jpg
The Vagrant;A business man buys a house, but he has a hard time trying to get rid of its previous tenant, a dirty bum.;91;1992-05-15;/8XTaMcU4WxafaIxT6HvfYHL8KTP.jpg
The Visitor;A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.;104;2007-09-07;/9Xwwu1bSMfVEo6VTSVnJ6KI6Rnk.jpg
The War Room;A behind-the-scenes documentary about the Clinton for President campaign, focusing on the adventures of spin doctors James Carville and George Stephanopoulos.;96;1993-12-05;/3A0UjhIMqWivqtq5mXhidBaSZGg.jpg
The Watermen;A clan of watermen capture a crew of sport fishermen who must then fight for their lives.;96;2011-12-25;/nSVLElwXgki1PqpVDQ3aOftcr9f.jpg
The Weapon;A boy accidentally shoots a friend with a gun he found in the rubble of a destroyed building. The gun turns out to be a clue in a ten-year-old murder case.;77;1957-05-17;/z9inhj2bPwHDZmkOuhXJGZmcI4A.jpg
The Weather Man;A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.;101;2005-10-20;/g36DKoIbvdhSpngVel9U8rAO3el.jpg
The West Point Story;A Broadway director helps the West Point cadets put on a show, aided by two lovely ladies and assorted complications.;107;1950-11-25;/ieAaxz5DxWxaxMPG2BdCfJvZJjU.jpg
The White Dove;A boy accidentally kills a carrier pigeon in this story told through symbolism and imagery.;67;1960-11-04;/x7XUu4mm2UzoPcMr9FvxusCqazc.jpg
The Who: Thirty Years of Maximum R&B;A celebration of 30 years of The Who.;155;1994-08-15;/34jQSfrEc8p3C5J0Yx14MtpjbWc.jpg
The Wild Geese;A British multinational company seeks to overthrow a vicious dictator in central Africa. It hires a band of (largely aged) mercenaries in London and sends them in to save the virtuous but imprisoned opposition leader who is also critically ill and due for execution. Just when the team has performed a perfect rescue, the multinational does a deal with the vicious dictator leaving the mercenary band to escape under their own steam and exact revenge.;134;1978-07-05;/jzZIlnhjNq2ycPXMSgi6GEzXju6.jpg
The Wildcat;A charismatic lieutenant newly assigned to a remote fort is captured by a group of mountain bandits, thus setting in motion a madcap farce that is Lubitsch at his most unrestrained. A wonderfully anarchic and playfully subversive satire of military life from one of the great comedy filmmakers.;79;1921-04-14;/hLXmY608RTmCn5vpNYXxaFdfRr0.jpg
The Window;A boy who always lies witnesses a murder but can't get anyone but the killer to believe him.;73;1949-08-06;/zwlgmgNTgdDKuAxvCIGLQvxrYPC.jpg
The Winning Season;A comedy centered on a has-been coach who is given a shot at redemption when he's asked to run his local high school's girls basketball team;119;2009-01-19;/4EaYUDDhtlf5ZPp2N3U2iFqNUY2.jpg
The Witness;A brother's journey to unravel the truth about the mythic death and little known life of Kitty Genovese, who was reportedly murdered in front of 38 witnesses and has become the face of urban apathy.;86;2015-10-06;/acOzD8yAAiPVBZyrorkjMU2AUri.jpg
The Woman Chaser;A 1950s used-car salesman (Patrick Warburton) wants to make a low-budget film about a trucker who accidentally runs down a child.;90;1999-10-08;/4eh7ib9nZH1NoYEQhdTrF6vS05y.jpg
The Woman in Black 2: Angel of Death;40 years after the first haunting at Eel Marsh House, a group of children evacuated from WWII London arrive, awakening the house's darkest inhabitant.;90;2014-12-30;/kzWRtyMtazWA22LJXA64KKZ3slY.jpg
The World's Greatest Sinner;"A bored insurance salesman quits his job to go into politics. He first starts preaching about how man is greater than he thinks and that man can live forever. He ends up forming his own political party, ""The Eternal Man"" party. He begins to be referred to as ""God"". Then he starts having doubts about the eternalness of man.";82;1962-06-01;/p0HeNswPkrUw2RVxfkhopabIzoa.jpg
The Wrecking Crew;"A celebration of the musical work of a group of session musicians known as ""The Wrecking Crew"", a band that provided back-up instrumentals to such legendary recording artists as Frank Sinatra, The Beach Boys and Bing Crosby.";101;2008-03-11;/kttijtZRFbuFQe0s7S3Fvv8JiTI.jpg
The Wrong Girl;A boy brings home his new girlfriend. However, Mom is sure that something isn't right about her, which starts a fight with her son. And then everything takes a deadly turn for the worst.;120;1999-01-04;/e2FDSWA6vRqUWrGYja3NfLIW8uo.jpg
The Yellow Rolls-Royce;A classic car changes the lives of three sets of owners.;122;1964-12-31;/rhurxpq6JedmwvvmRPmNcIILLtS.jpg
The Young and Prodigious T.S. Spivet;A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.;105;2013-10-16;/3RLZObO1ydr12mlUOY5BbdimocH.jpg
Their Finest;A British film crew attempts to boost morale during World War II by making a propaganda film after the Blitzkrieg.;117;2017-04-06;/tF0dhJfxzOjvkybJVfNPuuj5ClH.jpg
They Made Me a Criminal;A boxer flees, believing he has committed a murder while he was drunk.;92;1939-01-28;/knxpDclMeW8DpVO4odcyUCUiHGg.jpg
Things I Like, Things I Don't Like;"A 9 minute comedy starring Dominique Pinon (Delicatessen). Featuring muted colors with a sepia black and white, Pinon takes the viewer through various examples of what he ""likes and dislikes"". The music is by Carlos D'Alessio and Special Thanks is given to Claudie Ossard.";9;1989-01-01;/tdi5OD4dmrYYaKqGQHWK4cgWq5i.jpg
Thirty Two Short Films About Glenn Gould;A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.;93;1993-11-26;/ib8uIrU8QzoegCiKKGcMnUuCzBH.jpg
This Must Be the Place;A bored, retired rock star sets out to find his father's executioner, an ex-Nazi war criminal who is a refugee in the U.S.;118;2011-10-01;/rNTZMp96BcKIxgF3OIUbtByJtsQ.jpg
Threads of Destiny;94 years after The Battle of Yavin, the New Republic has been resurrected and democracy once again rules the galaxy. The Jedi Order is reestablished on the planet Yavin 4, and has continued to train new Jedi Knights in the art of peace and justice. But all is not peaceful in this new world. With the fall of the Dark Empire, the ancient Skenvi Empire now comes out of the shadow to make its move. The Skenvi now oppose the New Republic for control over the galaxy with their aggressively growing empire. The Skenvi seek to seize control of all the galaxy's most valuable resources to cripple their enemies. And if a planet refuses to join them, they have been known to take very aggressive actions. Caught in between this struggle over the fate of the galaxy is the little planet of Coreign. The planet possesses a very powerful resource that would greatly favor the side that has access to it if a galactic war was to emerge.;110;2014-02-23;/vUJt27tq25qDvclp0m4P7lqxIAS.jpg
Three Days of the Condor;A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.;117;1975-09-24;/gbd3kO5kANvFrgPyxB0p6RNsOQC.jpg
Three Smart Girls Grow Up;A businessman's (Charles Winninger) youngest daughter (Deanna Durbin) helps her innocent sisters in love.;90;1939-03-24;/iQswpbXLUK7didCe85ApvPGgDtz.jpg
Thy Womb;A Bajau midwife copes with the irony of her own infertility amid the deprivations of her gypsy community in Tawi-Tawi. A saga of island life stuck between the devil of passion and the deep blue sea of tradition.;100;2012-12-24;/6Yazl4t3JBeMjjjcpsoh5AbTkIC.jpg
Tied;A banker strikes up a sadomasochistic relationship with a mistress.;80;2013-01-07;/4ZR7KXGXPAkry3UIED2Sdwe26h9.jpg
Tigers in Lipstick;8 comic sketches set in Italy, with 4 of the most famous European sex symbols of the 70's playing 2 roles each.;106;1979-03-16;/4HHOD0BOyKySENkdsXxdY1m502F.jpg
Timbuktu;A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed. A look at the brief occupation of Timbuktu by militant Islamic rebels.;95;2014-12-10;/pSRi8yXxCyJaFkWi3xtdDNVtxBD.jpg
Time to Kill;1936, Italian army is invading Ethiopia. Lieutenant Silvestri suffering toothache decides to reach the nearest camp hospital. But the lorry has an accident and stop near a rock, so Silvestri continues by walk. On his way he meets and rapes a wonderful young Ethiopian. He also wound her when he shot to a wild animal, and later kills her to avoid further pain. When he finally reaches the hospital, he realizes he gets probably leprosy. Trying to escape from Ethiopia Silvestri will kill again. But surprises aren't still over.;110;1989-09-10;/g2bXa04BZDN49afTMpR2eSwKSYk.jpg
